,car_name,brand,model,vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km_driven
50700,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50701,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50702,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50703,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50704,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50705,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50706,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50707,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,26.8,1462,103.0,7,790000,15.231108653311123
50708,Hyundai Creta,Hyundai,Creta,5,Trustmark Dealer,Petrol,Automatic,13.0,1591,121.3,5,980000,15.731319031025064
50709,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50710,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50711,Maruti Swift Dzire,Maruti,Swift Dzire,7,Trustmark Dealer,Petrol,Manual,19.1,1197,85.8,5,400000,16.181579348181334
50712,Hyundai Venue,Hyundai,Venue,2,Trustmark Dealer,Petrol,Manual,18.27,998,118.35,5,995000,14.75206698310109
50713,Mahindra XUV300,Mahindra,XUV300,1,Trustmark Dealer,Petrol,Manual,17.0,1197,110.0,5,950000,12.202429966015352
50714,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50715,Maruti Alto,Maruti,Alto,6,Trustmark Dealer,Petrol,Manual,22.74,796,47.3,5,265000,14.845343029692396
50716,Hyundai Verna,Hyundai,Verna,7,Trustmark Dealer,Petrol,Manual,17.43,1396,105.5,5,575000,14.6000871263246
50717,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50718,Maruti Swift,Maruti,Swift,7,Trustmark Dealer,Petrol,Manual,18.6,1197,85.8,5,365000,16.147622311041157
50719,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,775000,15.466586337719244
50720,Ford Figo,Ford,Figo,4,Trustmark Dealer,Petrol,Manual,18.16,1196,86.8,5,525000,14.220756184495505
50721,Tata Tiago,Tata,Tiago,3,Trustmark Dealer,Petrol,Manual,23.84,1199,84.0,5,450000,14.647008638441648
50722,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50723,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50724,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50725,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50726,Honda City,Honda,City,4,Trustmark Dealer,Petrol,Manual,17.8,1497,117.3,5,800000,15.159201223357822
50727,Maruti Alto,Maruti,Alto,1,Trustmark Dealer,Petrol,Manual,19.7,796,46.3,5,350000,13.33399388276136
50728,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50729,Maruti Ignis,Maruti,Ignis,4,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,550000,15.073848678369789
50730,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,775000,15.466586337719244
50731,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50732,Maruti Celerio,Maruti,Celerio,4,Trustmark Dealer,Petrol,Automatic,23.1,998,67.04,5,435000,15.726058466125775
50733,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50734,Hyundai Verna,Hyundai,Verna,7,Trustmark Dealer,Petrol,Manual,17.43,1396,105.5,5,575000,14.6000871263246
50735,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50736,Maruti Ciaz,Maruti,Ciaz,5,Trustmark Dealer,Petrol,Manual,20.73,1373,91.1,5,645000,15.123676864863642
50737,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50738,Maruti Swift Dzire,Maruti,Swift Dzire,6,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,490000,14.231671202562785
50739,Mahindra XUV300,Mahindra,XUV300,1,Trustmark Dealer,Petrol,Manual,17.0,1197,110.0,5,950000,12.202429966015352
50740,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50741,Hyundai Grand,Hyundai,Grand,4,Trustmark Dealer,Diesel,Manual,24.0,1186,73.97,5,532000,15.864379626186238
50742,Ford Figo,Ford,Figo,2,Trustmark Dealer,Petrol,Manual,20.4,1194,94.93,5,575000,12.978889176361573
50743,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50744,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50745,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50746,Hyundai Venue,Hyundai,Venue,1,Trustmark Dealer,Petrol,Manual,18.0,998,118.35,5,1145000,9.18239435340453
50747,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50748,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50749,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,425000,15.05133641187138
50750,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50751,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,425000,15.05133641187138
50752,Maruti Alto,Maruti,Alto,4,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,315000,14.785401380319131
50753,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50754,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50755,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50756,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,775000,15.466586337719244
50757,Maruti Alto,Maruti,Alto,4,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,315000,14.785401380319131
50758,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50759,Maruti Alto,Maruti,Alto,4,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,315000,14.785401380319131
50760,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50761,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50762,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,26.8,1462,103.0,7,790000,15.231108653311123
50763,Hyundai i20,Hyundai,i20,4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,535000,14.567361958106535
50764,Maruti Swift Dzire,Maruti,Swift Dzire,4,Trustmark Dealer,Petrol,Manual,21.21,1197,81.8,5,625000,13.934704463116724
50765,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50766,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50767,Maruti Wagon R,Maruti,Wagon R,2,Trustmark Dealer,Petrol,Automatic,21.5,1197,81.8,5,540000,13.115206253153248
50768,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50769,Maruti Alto,Maruti,Alto,4,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,350000,13.503577318702689
50770,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50771,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50772,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50773,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50774,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50775,Hyundai i10,Hyundai,i10,8,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,365000,15.358788541560408
50776,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50777,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50778,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50779,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,26.8,1462,103.0,7,790000,15.231108653311123
50780,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50781,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50782,Maruti Alto,Maruti,Alto,5,Trustmark Dealer,CNG,Manual,32.26,998,58.3,4,325000,14.754887502163468
50783,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50784,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50785,Maruti Alto,Maruti,Alto,6,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,300000,14.263562639820615
50786,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50787,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50788,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50789,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,775000,15.466586337719244
50790,Honda City,Honda,City,5,Trustmark Dealer,Petrol,Automatic,18.0,1497,117.3,5,825000,15.784328117579138
50791,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50792,Maruti Wagon R,Maruti,Wagon R,2,Trustmark Dealer,Petrol,Automatic,21.5,1197,81.8,5,550000,12.94452905919877
50793,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,425000,15.05133641187138
50794,Mahindra XUV300,Mahindra,XUV300,1,Trustmark Dealer,Petrol,Manual,17.0,1197,110.0,5,950000,12.202429966015352
50795,Tata Tigor,Tata,Tigor,4,Trustmark Dealer,Petrol,Manual,20.3,1199,84.0,5,440000,15.293435724709573
50796,Hyundai i20,Hyundai,i20,8,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,445000,12.827342704234116
50797,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50798,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50799,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,775000,15.466586337719244
50800,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50801,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50802,Maruti Alto,Maruti,Alto,6,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,300000,14.263562639820615
50803,Maruti Baleno,Maruti,Baleno,5,Trustmark Dealer,Petrol,Manual,21.4,1197,83.1,5,565000,14.972306730285066
50804,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50805,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50806,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50807,Maruti Ignis,Maruti,Ignis,2,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,630000,13.080817527608327
50808,Hyundai i20,Hyundai,i20,4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,535000,14.567361958106535
50809,Maruti Baleno,Maruti,Baleno,5,Trustmark Dealer,Petrol,Manual,21.01,1197,81.8,5,490000,15.877499831369285
50810,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50811,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50812,Mahindra XUV300,Mahindra,XUV300,1,Trustmark Dealer,Petrol,Manual,17.0,1197,110.0,5,950000,12.202429966015352
50813,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50814,Maruti Alto,Maruti,Alto,5,Trustmark Dealer,CNG,Manual,32.26,998,58.3,4,325000,14.754887502163468
50815,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50816,Hyundai i20,Hyundai,i20,9,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,415000,15.418116141207488
50817,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50818,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50819,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50820,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50821,Hyundai Verna,Hyundai,Verna,3,Trustmark Dealer,Petrol,Manual,17.0,1591,121.3,5,925000,14.407666097055017
50822,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50823,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50824,Hyundai Venue,Hyundai,Venue,1,Trustmark Dealer,Petrol,Manual,18.0,998,118.35,5,1145000,9.18239435340453
50825,Maruti Celerio,Maruti,Celerio,3,Trustmark Dealer,Petrol,Manual,21.63,998,67.04,5,410000,14.292537330648129
50826,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50827,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,425000,15.05133641187138
50828,Hyundai i20,Hyundai,i20,4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,660000,14.119994815250426
50829,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50830,Maruti Alto,Maruti,Alto,5,Trustmark Dealer,CNG,Manual,32.26,998,58.3,4,325000,14.754887502163468
50831,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50832,Maruti Alto,Maruti,Alto,5,Trustmark Dealer,CNG,Manual,32.26,998,58.3,4,325000,14.754887502163468
50833,Maruti Alto,Maruti,Alto,9,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,235000,14.606347374181095
50834,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50835,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,775000,15.466586337719244
50836,Hyundai Grand,Hyundai,Grand,5,Trustmark Dealer,Petrol,Automatic,18.9,1197,82.0,5,585000,12.372048825272772
50837,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50838,Maruti Alto,Maruti,Alto,4,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,315000,14.785401380319131
50839,Maruti Ignis,Maruti,Ignis,2,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,630000,13.080817527608327
50840,Maruti Ignis,Maruti,Ignis,2,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,630000,13.080817527608327
50841,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,380000,14.966370260504164
50842,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,26.8,1462,103.0,7,790000,15.231108653311123
50843,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50844,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50845,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50846,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50847,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50848,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50849,Hyundai i20,Hyundai,i20,4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,535000,14.567361958106535
50850,Hyundai i10,Hyundai,i10,9,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,260000,15.755748228721869
50851,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50852,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50853,Maruti Swift Dzire,Maruti,Swift Dzire,4,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,565000,14.80387885026434
50854,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50855,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50856,Maruti Wagon R,Maruti,Wagon R,5,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000,15.183325224524612
50857,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50858,Hyundai Grand,Hyundai,Grand,3,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,500000,14.956693776577154
50859,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50860,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50861,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50862,Maruti Swift Dzire,Maruti,Swift Dzire,6,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,525000,14.043112748778713
50863,Maruti Alto,Maruti,Alto,8,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,15.51369675826306
50864,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50865,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,380000,14.966370260504164
50866,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,380000,14.966370260504164
50867,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50868,Maruti Ertiga,Maruti,Ertiga,4,Trustmark Dealer,CNG,Manual,26.8,1462,103.0,7,790000,15.231108653311123
50869,Maruti Alto,Maruti,Alto,5,Trustmark Dealer,CNG,Manual,32.26,998,58.3,4,325000,14.754887502163468
50870,Hyundai i20,Hyundai,i20,3,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,720000,13.29920801838728
50871,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50872,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,380000,14.966370260504164
50873,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50874,Hyundai i20,Hyundai,i20,9,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,415000,15.418116141207488
50875,Hyundai Venue,Hyundai,Venue,2,Trustmark Dealer,Petrol,Manual,18.27,998,118.35,5,995000,14.75206698310109
50876,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50877,Maruti Swift Dzire,Maruti,Swift Dzire,6,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,585000,15.401746180099718
50878,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,Petrol,Automatic,20.51,998,67.0,5,440000,13.50370153369617
50879,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50880,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50881,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50882,Hyundai Creta,Hyundai,Creta,6,Trustmark Dealer,Diesel,Automatic,17.01,1582,126.2,5,985000,16.350576667160674
50883,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50884,Honda Amaze,Honda,Amaze,7,Trustmark Dealer,Petrol,Manual,18.0,1198,86.7,5,410000,15.263599315555389
50885,Hyundai i20,Hyundai,i20,4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,665000,14.868533215259863
50886,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50887,Hyundai i20,Hyundai,i20,7,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,410000,15.724913480567974
50888,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50889,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,14.81192653722526
50890,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,380000,14.966370260504164
50891,Maruti Ignis,Maruti,Ignis,4,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,550000,15.073848678369789
50892,Hyundai Santro,Hyundai,Santro,3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,500000,14.933229597442672
50893,Maruti Wagon R,Maruti,Wagon R,8,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,15.663891611066969
50894,Maruti Ciaz,Maruti,Ciaz,4,Trustmark Dealer,Petrol,Manual,20.73,1373,91.1,5,725000,16.022736242778688
50895,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50896,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000,14.763990365632964
50897,Nissan Kicks,Nissan,Kicks,2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,5,880000,13.51261702365554
50898,Maruti Wagon R,Maruti,Wagon R,4,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,380000,14.966370260504164
50899,Maruti Alto,Maruti,Alto,3,Trustmark Dealer,CNG,Manual,33.44,796,40.3,4,299000,14.931245369435276
50900,Maruti Ignis,Maruti,Ignis,4,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,550000,15.073848678369789
50901,Maruti Wagon R,Maruti,Wagon R,3,Trustmark Dealer,CNG,Manual,26.6,998,58.16,5,410000,15.700141654648464
50902,Maruti Ertiga,Maruti,Ertiga,3,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,14.717355122064907
50903,Mahindra XUV300,Mahindra,XUV300,1,Trustmark Dealer,Petrol,Manual,17.0,1197,110.0,5,950000,12.202429966015352
